invoice_h_id,qty,unit_price_egp,discount_abs,line_total_after_disc,ship_to_address
325656,1,119.65,21.18,98.47,blk 19 - DNT - mosque
325656,6,48.96,59.94,233.82,"Autostrad 101, DNT zone"
325656,5,132.53,67.06,595.59,blk 20 - DNT - police st.
325656,6,109.62,59.66,598.06,"Salah Salem 99, DNT zone"
325656,3,12.91,8.07,30.66,Dowwntown 4 Autostrad
325656,2,76.69,19.82,133.56,DNT/133
325656,6,492.15,440.61,2512.29,
325656,2,16.83,4.64,29.02,"35 Industrial Zone st., near gas station, DNT"
325656,4,301.46,155.65,1050.19,"199 Sudan st., near gas station, DNT"
325656,3,127.09,80.32,300.95,Downtown 200  Zayed
325656,3,62.53,28.64,158.95,Downtwon 148 Nile
325656,6,251.52,270.10,1239.02,blk 20 - DNT - metro
325656,2,117.53,22.68,212.38,
325656,2,176.70,61.72,291.68,"Abbas 236, DNT zone"
325656,4,385.98,243.84,1300.08,blk 16 - DNT - park
325657,11,496.23,1154.46,4304.07,DNT/177
325657,3,320.67,141.07,820.94,DNT/135
325657,5,23.09,21.06,94.39,Dowtown 5 Nile
325657,5,228.96,192.89,951.91,
325657,4,130.68,92.04,430.68,"94 Nile st., near park, DNT"
325657,4,222.96,208.04,683.80,
325659,7,213.00,326.64,1164.36,Imbabba 80 Nile
325659,3,31.65,17.90,77.05,"Haram 58, IMB zone"
325659,5,221.40,237.78,869.22,"Salah Salem 155, IMB zone"
325659,4,149.72,149.37,449.51,"Gamet Dewal 165, IMB zone"
325659,4,168.43,137.63,536.09,"164 Port Said st., near square, IMB"
325660,5,7.57,8.32,29.53,IMB/209
325660,2,7.78,2.68,12.88,"Industrial Zone 196, IMB zone"
325660,4,128.86,92.73,422.71,"184 Nile st., near bridge, IMB"
325660,5,228.96,167.32,977.48,IMB/71
325660,3,7.30,3.82,18.08,Imbaba 7 Fiasal
325660,4,41.36,35.97,129.47,IMB/235
325660,8,30.59,40.03,204.69,Imbaba 218 Hoorreya
325660,4,83.60,39.31,295.09,"95 Geish st., near square, IMB"
325660,5,45.27,53.70,172.65,"97 Salah Salem st., near police st., IMB"
325661,6,60.57,39.67,323.75,
325661,8,242.64,182.00,1759.12,"27 Sudan st., near square, MAD"
325661,3,24.96,10.57,64.31,Maadi 86 Autotrad
325661,6,19.22,14.01,101.31,blk 4 - MAD - square
325662,5,16.87,19.01,65.34,MAD/228
325662,6,446.46,654.48,2024.28,"171 Haram st., near school, MAD"
325662,5,97.44,103.17,384.03,"Corniche 190, MAD zone"
325662,2,80.70,50.14,111.26,"4 Haram st., near police st., MAD"
325663,3,204.18,37.88,574.66,"Abbas 50, MAD zone"
325663,5,12.14,5.91,54.79,"181 Haram st., near square, MAD"
325663,4,7.27,3.26,25.82,"Haram 189, MAD zone"
325663,5,44.33,23.41,198.24,blk 17 - MAD - square
325663,1,201.93,29.79,172.14,Maad i72 Autostrad
325663,1,185.12,11.89,173.23,Maadi 207 Gamet Dwal
325663,4,185.86,59.12,684.32,blk 15 - MAD - mosque
325664,1,225.12,19.05,206.07,
325664,3,76.62,12.61,217.25,"130 Mustafa Nahhas st., near hospital, HRM"
325664,4,408.24,233.49,1399.47,HRM/65
325664,4,80.23,29.05,291.87,
325664,6,7.74,4.65,41.79,"128 Zayed st., near square, HRM"
325664,2,540.60,127.09,954.11,"17 Corniche st., near bridge, HRM"
325664,2,59.60,12.59,106.61,"69 Industrial Zone st., near metro, HRM"
325664,4,22.06,10.61,77.63,"224 Gamet Dewal st., near market, HRM"
325664,4,220.32,0.00,881.28,"88 Nasr st., near school, HRM"
325665,3,8.06,5.71,18.47,HRM/53
325665,8,421.68,930.99,2442.45,blk 7 - HRM - gas station
325665,5,210.13,300.76,749.89,HRM/107
325665,2,91.49,49.25,133.73,"108 Nile st., near hospital, HRM"
325665,5,548.76,637.81,2105.99,blk 5 - HRM - school
325665,4,101.47,88.55,317.33,"Nasr 124, HRM zone"
325665,2,91.20,50.78,131.62,blk 18 - HRM - school
325665,3,42.98,29.80,99.14,blk 5 - HRM - square
325665,2,65.58,30.80,100.36,Haram 163 Potr Said
325666,1,21.77,1.86,19.91,Hadayke October 103 9th District
325666,2,141.64,29.77,253.51,Hadayeek October 54 Geish
325666,4,478.38,221.36,1692.16,blk 11 - HOC - park
325666,3,105.60,46.09,270.71,HOC/126
325667,2,13.46,5.05,21.87,blk 5 - HOC - hospital
325667,5,29.93,16.66,132.99,
325667,3,114.22,65.70,276.96,"204 Nasr st., near school, HOC"
325667,5,62.95,55.67,259.08,blk 29 - HOC - market
325667,3,8.48,3.54,21.90,"Abbas 67, HOC zone"
325667,5,331.38,289.35,1367.55,HOC/84
325667,4,185.68,97.63,645.09,
325667,7,98.59,109.45,580.68,blk 20 - HOC - mosque
325667,4,33.40,21.37,112.23,Hadayek October 26 Nile
325667,2,216.28,34.03,398.53,"31 Corniche st., near mosque, HOC"
325669,5,46.13,55.67,174.98,El arg 213 9th District
325669,3,341.46,243.13,781.25,blk 17 - MRG - bridge
325669,3,13.64,10.24,30.68,blk 24 - MRG - school
325669,7,47.97,84.22,251.57,blk 1 - MRG - mosque
325669,2,437.64,216.56,658.72,"124 Nile st., near metro, MRG"
325670,5,141.66,36.35,671.95,Banh a204 Haram
325670,7,23.86,9.01,158.01,BNH/216
325670,3,12.23,3.48,33.21,blk 25 - BNH - square
325670,2,402.78,36.94,768.62,blk 14 - BNH - school
325671,6,7.49,9.33,35.61,
325671,9,34.16,45.34,262.10,"Salah Salem 238, BNH zone"
325671,4,76.77,73.35,233.73,BNH/188
325671,3,41.67,30.98,94.03,BNH/28
325671,9,171.42,307.52,1235.26,BNH/188
325671,1,185.15,49.98,135.17,
325672,5,452.76,473.01,1790.79,"Nasr 197, FSL zone"
325672,5,208.69,247.30,796.15,"205 Corniche st., near metro, FSL"
325672,3,250.08,205.79,544.45,"Nasr 7, FSL zone"
325672,3,88.51,61.98,203.55,FSL/188
325672,3,239.76,154.74,564.54,
325672,5,326.03,415.42,1214.73,FSL/214
325672,2,134.11,72.16,196.06,"Zayed 30, FSL zone"
325672,3,132.92,82.78,315.98,Faisal 288 Gamet Dewal
325673,8,554.88,495.69,3943.35,
325673,3,47.61,23.09,119.74,blk 1 - FSL - park
325673,2,235.92,34.58,437.26,blk 1 - FSL - mosque
325673,4,127.38,61.58,447.94,blk 12 - FSL - police st.
325673,4,60.15,15.21,225.39,blk 29 - FSL - gas station
325674,8,61.12,133.87,355.09,"229 Sudan st., near school, AGM"
325674,8,117.76,279.62,662.46,
325674,5,543.66,635.03,2083.27,Agami 215Port Said
325674,3,447.30,387.77,954.13,blk 18 - AGM - hospital
325674,3,72.77,63.11,155.20,
325674,3,41.85,34.16,91.39,
325674,6,136.22,215.33,601.99,blk 3 - AGM - park
325674,5,22.20,27.22,83.78,AGM/55
325674,4,183.22,137.72,595.16,AGM/186
325674,4,60.63,62.75,179.77,"52 Port Said st., near metro, AGM"
325674,1,254.16,58.43,195.73,
325675,5,8.35,6.62,35.13,Agami 1883 Faisal
325675,4,550.29,340.78,1860.38,"Horreya 194, AGM zone"
325675,3,82.43,35.46,211.83,AGM/230
325675,5,115.99,84.18,495.77,"36 Geish st., near gas station, AGM"
325675,5,166.85,147.96,686.29,"Abbas 98, AGM zone"
325675,3,451.08,385.19,968.05,AGM/168
325675,3,215.66,100.49,546.49,Agami 234 ndustrial Zone
325676,4,12.09,7.14,41.22,
325676,4,143.22,82.67,490.21,Agami  Geish
325676,3,235.92,150.27,557.49,"Tahrir 151, AGM zone"
325676,2,158.84,52.27,265.41,
325676,3,203.77,135.41,475.90,blk 28 - AGM - hospital
325676,3,92.83,41.79,236.70,blk 19 - AGM - hospital
325676,4,42.44,21.58,148.18,"67 Autostrad st., near mosque, AGM"
325676,4,26.21,14.74,90.10,
325677,3,81.56,24.54,220.14,AGM/88
325677,5,30.29,26.98,124.47,
325677,2,195.78,63.95,327.61,"Port Said 165, AGM zone"
325677,3,31.22,7.09,86.57,
325677,4,47.43,18.00,171.72,AGM/32
325677,4,229.20,92.50,824.30,Agami 124 Mustafa Naahhas
325677,5,108.32,74.62,466.98,"Haram 8, AGM zone"
325681,5,45.63,35.94,192.21,"146 Faisal st., near police st., AGM"
325681,5,17.37,12.92,73.93,"131 Faisal st., near gas station, AGM"
325681,2,44.69,16.61,72.77,
325681,6,63.14,79.77,299.07,
325681,5,241.68,174.65,1033.75,"Tahrir 16, AGM zone"
325681,2,7.87,3.09,12.65,blk 20 - AGM - square
325682,4,111.16,60.46,384.18,Agami 84 Mustafa Nahhas
325682,2,399.00,44.15,753.85,AGM/121
325682,5,464.61,171.29,2151.76,
325682,2,261.84,43.79,479.89,AGM/39
325682,2,135.83,25.01,246.65,blk 21 - AGM - gas station
325682,4,152.91,45.65,565.99,"Zayed 61, AGM zone"
325685,7,32.21,16.32,209.15,"201 Autostrad st., near school, AGM"
325685,8,221.40,337.44,1433.76,AGM/35
325685,5,159.60,41.08,756.92,"Faisal 47, AGM zone"
325685,7,187.79,49.31,1265.22,"33 Zayed st., near market, AGM"
325685,4,7.55,3.56,26.64,
325685,3,446.46,184.88,1154.50,blk 2 - AGM - police st.
325685,5,192.90,115.18,849.32,"66 Port Said st., near metro, AGM"
325685,2,218.53,60.42,376.64,blk 9 - AGM - hospital
325685,6,148.66,103.80,788.16,blk 27 - AGM - police st.
325685,5,58.62,32.79,260.31,"50 Salah Salem st., near hospital, AGM"
325685,3,134.11,36.71,365.62,Agam i58 Autostrad
325686,5,263.04,127.85,1187.35,
325686,3,8.47,1.55,23.86,blk 11 - AGM - mosque
325686,4,8.80,3.34,31.86,
325686,5,106.91,48.51,486.04,"159 Corniche st., near park, AGM"
325686,3,58.01,12.90,161.13,blk 24 - AGM - square
325686,4,41.58,20.68,145.64,Agami 53 aram
325686,6,87.07,56.51,465.91,AGM/169
325686,7,219.60,105.27,1431.93,blk 24 - AGM - police st.
325686,3,48.51,14.61,130.92,
325686,2,223.66,48.91,398.41,blk 14 - AGM - mosque
325686,3,237.36,80.30,631.78,AGM/11
325687,4,150.18,76.67,524.05,
325687,2,35.81,7.91,63.71,AGM/215
325687,2,34.62,9.89,59.35,blk 2 - AGM - gas station
325687,3,211.56,81.03,553.65,
325687,5,24.24,12.21,108.99,"Abbas 36, AGM zone"
325687,8,429.24,236.69,3197.23,"145 Geish st., near mosque, AGM"
325688,4,65.03,47.09,213.03,Agam i44 Geish
325688,2,25.06,8.84,41.28,blk 16 - AGM - mosque
325688,5,12.20,9.08,51.92,"14 Haram st., near park, AGM"
325688,4,8.53,5.07,29.05,AGM/207
325688,3,22.58,5.54,62.20,blk 27 - AGM - square
325688,6,133.98,42.92,760.96,"110 Tahrir st., near mosque, AGM"
325689,2,176.53,56.89,296.17,blk 13 - AGM - park
325689,5,207.46,182.23,855.07,"Mustafa Nahhas 46, AGM zone"
325689,5,55.69,72.83,205.62,AGM/192
325689,5,61.24,75.87,230.33,Agami 47 Suddan
325689,4,19.37,12.15,65.33,AGM/215
325689,5,446.04,522.00,1708.20,"Industrial Zone 130, AGM zone"
325690,4,327.92,110.37,1201.31,blk 21 - AGM - bridge
325690,10,18.14,21.66,159.74,
325690,4,23.11,5.65,86.79,"214 Salah Salem st., near school, AGM"
325690,4,225.12,86.98,813.50,"221 Gamet Dewal st., near bridge, AGM"
325690,3,31.85,9.21,86.34,Agami40 Faisal
325690,2,216.89,67.40,366.38,AGM/11
325690,5,506.43,268.13,2264.02,Agami 5 Sudan
325690,5,25.37,9.73,117.12,"Faisal 25, AGM zone"
325691,3,34.62,5.98,97.88,Agami 85 Mustafa Nahahs
325691,5,426.30,167.09,1964.41,"Gamet Dewal 110, AGM zone"
325691,6,233.28,200.26,1199.42,"Industrial Zone 192, AGM zone"
325691,4,461.58,117.38,1728.94,
325692,3,97.25,63.33,228.42,AGM/6
325692,6,43.25,62.61,196.89,"197 Faisal st., near park, AGM"
325692,6,19.75,16.60,101.90,"82 Salah Salem st., near square, AGM"
325692,4,120.91,71.60,412.04,
325692,5,88.13,87.69,352.96,AGM/37
325692,3,33.53,18.41,82.18,AGM/208
325692,4,221.76,182.91,704.13,Agami 136 Port Saaid
325692,3,17.93,7.33,46.46,"9th District 32, AGM zone"
325692,5,94.08,60.66,409.74,
325692,2,117.06,45.61,188.51,AGM/100
325692,3,263.76,126.21,665.07,"44 Nasr st., near police st., AGM"
325694,3,244.80,183.75,550.65,Agami 9 Zayed
325694,5,25.22,28.29,97.81,"Zayed 86, AGM zone"
325694,4,7.41,8.20,21.44,
325694,7,18.99,29.52,103.41,
325694,4,8.66,8.35,26.29,Agami 130 Inddustrial Zone
325694,6,18.61,26.54,85.12,Agami 1156 Abbas
325694,5,24.48,30.05,92.35,blk 1 - AGM - police st.
325694,4,251.28,232.77,772.35,
325694,7,91.10,138.02,499.68,blk 6 - AGM - metro
325694,6,220.38,321.15,1001.13,blk 29 - AGM - square
325694,4,409.08,468.93,1167.39,
325694,3,220.17,166.52,493.99,AGM/190
325694,5,144.25,184.80,536.45,
325694,7,55.63,89.87,299.54,"116 Port Said st., near metro, AGM"
325694,3,18.11,12.67,41.66,"204 Sudan st., near mosque, AGM"
325696,5,190.78,195.63,758.27,blk 9 - AGM - bridge
325696,2,25.03,11.32,38.74,"Corniche 218, AGM zone"
325696,5,88.80,93.20,350.80,blk 9 - AGM - park
325697,2,22.78,3.47,42.09,"Nasr 89, AGM zone"
325697,4,13.29,4.48,48.68,"Nile 174, AGM zone"
325697,7,11.35,6.62,72.83,Agam i233 Nile
325697,5,424.20,353.55,1767.45,blk 23 - AGM - school
325697,3,34.19,11.29,91.28,"71 Faisal st., near gas station, AGM"
325698,6,559.47,606.40,2750.42,AGM/197
325698,3,17.73,6.38,46.81,blk 12 - AGM - market
325699,3,8.19,5.41,19.16,blk 17 - AGM - park
325699,3,74.03,35.58,186.51,blk 4 - AGM - park
325699,2,162.34,54.69,269.99,blk 2 - AGM - park
325699,6,180.75,180.70,903.80,
325699,5,153.52,128.81,638.79,Agaami 126 Gamet Dewal
325699,3,82.43,44.60,202.69,"Geish 202, AGM zone"
325699,3,163.40,83.10,407.10,"Nile 123, AGM zone"
325700,7,236.40,191.79,1463.01,
325700,6,473.79,301.80,2540.94,"65 Port Said st., near mosque, AGM"
325700,5,33.53,21.08,146.57,"9th District 179, AGM zone"
325700,3,223.25,56.38,613.37,"82 9th District st., near market, AGM"
325701,2,98.50,50.77,146.23,
325701,2,11.66,6.27,17.05,blk 8 - AGM - school
325701,5,173.01,160.06,704.99,AGM/46
325701,11,132.00,447.87,1004.13,
325701,4,23.26,20.74,72.30,"Haram 235, AGM zone"
325701,5,312.80,266.34,1297.66,AGM/109
325702,3,80.38,68.64,172.50,"142 Nasr st., near market, AGM"
325702,4,184.62,173.37,565.11,
325702,6,144.80,161.54,707.26,
325702,4,536.01,480.01,1664.03,
325702,4,112.69,114.31,336.45,"Mustafa Nahhas 10, AGM zone"
325702,4,74.89,67.96,231.60,
325702,4,46.49,40.68,145.28,"Autostrad 180, AGM zone"
325702,1,8.13,2.17,5.96,Agamii 213 Faisal
325703,6,79.13,96.98,377.80,
325703,8,73.24,112.16,473.76,ASF/25
325703,3,81.01,37.63,205.40,Asafra 109 Nle
325703,3,33.73,18.91,82.28,ASF/134
325703,4,389.34,288.90,1268.46,blk 20 - ASF - park
325703,10,515.61,1186.26,3969.84,Asafra 59H aram
325703,5,250.56,173.88,1078.92,"79 Industrial Zone st., near mosque, ASF"
325703,7,126.26,143.16,740.66,ASF/227
325703,3,19.30,10.82,47.08,ASF/98
325703,1,147.59,18.57,129.02,
325703,3,13.68,6.07,34.97,"149 Zayed st., near park, ASF"
325703,4,191.31,130.03,635.21,
325703,6,136.80,128.18,692.62,"9th District 48, ASF zone"
325703,6,137.02,120.96,701.16,"228 Industrial Zone st., near square, ASF"
325704,3,62.59,39.00,148.77,ASF/88
325704,3,421.26,218.93,1044.85,ASF/188
325705,7,61.24,33.87,394.81,"Industrial Zone 75, ASF zone"
325705,1,18.92,3.21,15.71,
325705,3,8.61,4.53,21.30,ASF/142
325705,5,97.25,60.20,426.05,ASF/127
325705,7,7.27,10.01,40.88,"231 Nasr st., near gas station, ASF"
325705,5,7.51,3.91,33.64,"136 Haram st., near bridge, ASF"
325705,2,7.89,2.87,12.91,Asafr 115 Horreya
325707,1,125.14,23.74,101.40,ASF/236
325707,3,158.58,75.79,399.95,ASF/98
325707,5,98.30,69.07,422.43,blk 5 - ASF - park
325707,5,459.90,396.05,1903.45,blk 26 - ASF - market
325708,4,189.22,108.24,648.64,blk 15 - ASF - metro
325708,4,8.61,3.21,31.23,"91 Faisal st., near mosque, ASF"
325708,1,25.08,2.97,22.11,"12 Abbas st., near metro, ASF"
325708,2,24.24,5.63,42.85,"219 Gamet Dewal st., near metro, ASF"
325708,2,221.52,47.80,395.24,Asafra 175 Tahrrir
325708,6,286.97,199.40,1522.42,Asafra 76 Port Sid
325708,6,232.56,168.85,1226.51,Asafra 182 oCrniche
325708,9,40.77,39.74,327.19,blk 7 - ASF - police st.
325710,2,34.98,9.84,60.12,"172 Geish st., near park, ASF"
325710,9,289.80,220.06,2388.14,Asafra 916 Zayed
325710,5,430.08,135.13,2015.27,
325710,8,545.19,314.20,4047.32,Asafra 73 Indusstrial Zone
325710,3,96.86,35.42,255.16,Asafra 5 Faisal
325710,4,31.15,13.55,111.05,Asafra 70  9th District
325710,3,49.19,5.89,141.68,"Haram 27, ASF zone"
325711,7,123.95,89.04,778.61,"Geish 117, ASF zone"
325711,6,33.10,27.03,171.57,blk 23 - ASF - mosque
325711,4,24.34,12.12,85.24,
325711,2,98.30,50.59,146.01,Asafraa 41 Gamet Dewal
325711,5,45.18,32.62,193.28,blk 5 - ASF - hospital
325712,7,345.56,168.95,2249.97,"124 Nile st., near hospital, ASF"
325712,2,154.13,53.41,254.85,blk 13 - ASF - metro
325712,4,47.52,22.58,167.50,"Haram 140, ASF zone"
325712,4,11.86,4.30,43.14,"107 Nile st., near market, ASF"
325712,4,79.21,42.38,274.46,blk 22 - ASF - police st.
325712,3,48.65,17.79,128.16,"218 Port Said st., near mosque, ASF"
325712,8,485.52,514.34,3369.82,blk 28 - ASF - square
325713,5,7.25,9.65,26.60,"Haram 30, ASF zone"
325713,7,95.62,144.24,525.10,Asafra 207Z ayed
325713,4,216.00,187.53,676.47,"Port Said 85, ASF zone"
325713,6,109.39,172.00,484.34,"Nasr 6, ASF zone"
325713,5,159.30,214.59,581.91,"219 Gamet Dewal st., near police st., ASF"
325713,5,41.76,54.11,154.69,Asafra 27 Gamet Dewal
325713,6,12.11,17.33,55.33,Asafra 122 Mustafa Nahhas
325714,5,298.94,97.45,1397.25,"Geish 88, ASF zone"
325714,4,557.43,253.57,1976.15,Asafra 91 Slaah Salem
325714,4,17.44,4.59,65.17,
325714,4,306.50,105.04,1120.96,blk 17 - ASF - police st.
325715,5,34.12,42.74,127.86,blk 22 - ASF - park
325715,3,19.69,11.79,47.28,
325715,4,16.25,21.03,43.97,"Port Said 139, ASF zone"
325715,4,310.28,335.30,905.82,"Faisal 96, ASF zone"
325715,3,18.16,15.60,38.88,blk 6 - ASF - hospital
325715,3,488.07,416.05,1048.16,"Port Said 166, ASF zone"
325715,4,127.64,136.40,374.16,
325716,6,90.14,105.43,435.41,
325716,3,34.62,19.63,84.23,"31 Abbas st., near bridge, ASF"
325716,2,468.69,120.60,816.78,ASF/224
325716,3,414.12,213.37,1028.99,blk 12 - ASF - police st.
325716,3,13.75,7.61,33.64,Asafra 115 Faiisal
325716,6,44.33,29.39,236.59,Asafra 55 Giesh
325716,6,149.26,144.95,750.61,"Haram 196, ASF zone"
325717,3,195.78,89.50,497.84,
325717,4,412.44,162.40,1487.36,
325717,1,488.58,53.77,434.81,blk 12 - ASF - mosque
325717,4,13.20,3.87,48.93,"Nile 125, ASF zone"
325717,4,126.85,48.97,458.43,
325717,2,128.15,21.14,235.16,ASF/166
325720,4,33.59,35.23,99.13,"169 Tahrir st., near gas station, BOA"
325720,4,35.05,27.64,112.56,"Horreya 56, BOA zone"
325720,4,309.33,255.86,981.46,"Industrial Zone 18, BOA zone"
325720,3,125.40,67.85,308.35,blk 2 - BOA - bridge
325720,3,175.65,119.05,407.90,
325720,3,498.78,318.34,1178.00,Borg El Arab 37 Idnustrial Zone
325720,4,180.93,178.76,544.96,Borg El Aab 202 Corniche
325720,6,284.13,452.72,1252.06,"59 Industrial Zone st., near bridge, BOA"
325720,3,91.10,68.29,205.01,blk 19 - BOA - square
325720,3,306.18,210.87,707.67,"179 Zayed st., near square, BOA"
325720,3,435.96,299.98,1007.90,BOA/71
325722,2,7.21,4.10,10.32,
325722,4,247.20,192.64,796.16,Borg El Arab 35 Suddan
325722,5,34.09,23.22,147.23,blk 27 - BOA - bridge
325722,1,291.69,64.10,227.59,BOA/144
325722,2,167.38,65.67,269.09,"125 Corniche st., near police st., BOA"
325726,5,21.84,18.69,90.51,
325726,3,103.87,56.74,254.87,BOA/154
325730,4,466.65,559.62,1306.98,"Nile 116, BOA zone"
325730,6,318.47,635.06,1275.76,blk 23 - BOA - school
325730,1,515.61,129.99,385.62,blk 17 - BOA - police st.
325730,3,17.71,11.79,41.34,blk 7 - BOA - bridge
325730,3,83.84,66.92,184.60,"Sudan 216, BOA zone"
325730,4,138.47,142.27,411.61,blk 6 - BOA - bridge
325730,4,422.94,519.29,1172.47,blk 20 - BOA - police st.
325732,4,144.70,101.72,477.08,Mndara 118 Salah Salem
325732,3,246.96,133.33,607.55,MDR/220
325732,6,17.17,20.77,82.25,blk 20 - MDR - police st.
325733,6,93.89,117.00,446.34,"Sudan 66, MDR zone"
325733,5,442.68,562.38,1651.02,blk 2 - MDR - mosque
325733,5,13.70,17.08,51.42,Mandara 227 Mustafa NNahhas
325733,2,13.18,5.54,20.82,Mandara 79 Croniche
325733,6,168.78,202.70,809.98,blk 22 - MDR - school
325733,2,183.92,73.97,293.87,"Abbas 146, MDR zone"
325734,6,44.33,58.86,207.12,
325734,2,30.82,15.32,46.32,"16 Port Said st., near hospital, MDR"
325734,5,192.70,242.10,721.40,"9th District 47, MDR zone"
325734,3,13.68,10.11,30.93,MDR/182
325735,6,13.39,20.34,60.00,MDR/79
325735,4,24.70,19.69,79.11,Mandara 119 Mustaaf Nahhas
325736,1,114.81,22.11,92.70,"Corniche 217, MDR zone"
325736,5,127.68,148.81,489.59,Mandara 221 Suadn
325736,2,188.60,75.99,301.21,
325736,8,212.59,301.42,1399.30,MDR/232
325736,6,214.23,324.70,960.68,"237 Sudan st., near gas station, MDR"
325736,5,71.67,43.82,314.53,"Faisal 118, MDR zone"
325736,5,328.55,293.13,1349.62,"11 Haram st., near gas station, MDR"
325737,2,22.56,8.87,36.25,"Tahrir 173, MDR zone"
325737,5,26.40,22.60,109.40,"32 Salah Salem st., near park, MDR"
325737,2,33.92,12.26,55.58,"Nile 101, MDR zone"
325737,6,92.74,140.47,415.97,blk 13 - MDR - gas station
325737,5,63.01,49.78,265.27,
325737,7,108.80,139.67,621.93,Mandara 57 Por Said
325737,4,34.78,20.90,118.22,"193 Salah Salem st., near mosque, MDR"
325737,5,115.52,99.46,478.14,
325737,7,63.01,98.18,342.89,blk 11 - MDR - mosque
325738,5,7.98,5.91,33.99,"Port Said 214, MDR zone"
325738,7,35.94,46.05,205.53,
325738,3,8.26,2.73,22.05,"128 Zayed st., near bridge, MDR"
325738,5,545.70,407.58,2320.92,Mandar 163 Haram
325738,5,31.09,19.27,136.18,
325738,6,87.65,44.63,481.27,"Autostrad 40, MDR zone"
325738,6,159.46,104.50,852.26,Mandara 68 Mustafa NNahhas
325738,7,295.16,202.00,1864.12,Mandaraa 106 Faisal
325739,3,26.26,6.45,72.33,"Sudan 59, MDR zone"
325739,4,126.46,87.48,418.36,
325739,7,8.49,4.61,54.82,MDR/134
325739,6,89.09,74.97,459.57,
325740,5,209.51,161.04,886.51,"25 Haram st., near metro, MDR"
325740,5,432.18,285.88,1875.02,"Haram 16, MDR zone"
325740,4,18.36,13.24,60.20,blk 28 - MDR - bridge
325740,2,109.27,28.74,189.80,blk 24 - MDR - school
325740,3,119.33,46.18,311.81,
325741,3,81.40,35.83,208.37,"Horreya 7, MDR zone"
325741,3,131.21,61.27,332.36,Manndara 184 Geish
325741,6,183.04,171.71,926.53,"163 Port Said st., near school, MDR"
325741,1,12.41,1.72,10.69,MDR/39
325741,2,19.39,5.00,33.78,
325741,6,8.74,9.73,42.71,
325741,4,7.91,5.26,26.38,Mandara8 3 Abbas
325741,4,96.10,57.92,326.48,"Nile 121, MDR zone"
325743,4,17.93,12.48,59.24,
325743,2,29.87,5.87,53.87,
325743,2,137.68,43.33,232.03,
325743,7,424.62,506.82,2465.52,Mandarra 195 Corniche
325743,3,164.01,93.17,398.86,
325743,4,102.43,61.11,348.61,blk 15 - MDR - hospital
325743,4,235.92,141.20,802.48,"Industrial Zone 170, MDR zone"
325743,6,8.23,8.31,41.07,blk 25 - MDR - market
325744,5,169.66,151.31,696.99,
325744,4,58.44,55.51,178.25,"Sudan 8, MDR zone"
325744,5,519.69,526.69,2071.76,
325744,5,58.68,57.63,235.77,
325746,6,497.76,499.75,2486.81,MDR/92
325746,4,33.76,34.66,100.38,blk 29 - MDR - mosque
325746,4,551.31,358.40,1846.84,MDR/197
325746,4,193.42,149.07,624.61,MDR/140
325746,4,459.90,307.90,1531.70,"125 Nile st., near square, MDR"
325749,7,61.67,50.29,381.40,MDR/142
325749,3,144.67,34.28,399.73,blk 8 - MDR - mosque
325749,5,149.57,59.18,688.67,
325749,4,95.62,17.11,365.37,
325749,4,13.58,7.66,46.66,MDR/35
325750,5,91.97,87.78,372.07,blk 4 - MDR - hospital
325750,3,157.78,131.18,342.16,
325750,3,122.76,94.04,274.24,MDR/104
325752,2,43.88,25.88,61.88,blk 8 - MDR - police st.
325752,2,11.84,6.25,17.43,Mandarra 155 Zayed
325752,5,24.58,24.41,98.49,"121 Corniche st., near mosque, MDR"
325752,7,338.31,492.66,1875.51,"39 Autostrad st., near park, MDR"
325752,3,543.66,411.41,1219.57,blk 23 - MDR - school
325753,5,189.55,129.35,818.40,MDR/10
325753,4,8.71,2.76,32.08,
325753,3,16.72,9.45,40.71,
325753,5,329.18,199.97,1445.93,blk 18 - MDR - square
325753,1,16.96,1.69,15.27,"Salah Salem 228, MDR zone"
325754,1,520.71,77.38,443.33,Mandara 99 Salah Slem
325754,5,158.58,155.89,637.01,"179 Mustafa Nahhas st., near hospital, MDR"
325754,4,106.32,103.44,321.84,Mandara 1663 Haram
325754,3,130.81,61.82,330.61,"Industrial Zone 208, MDR zone"
325754,3,241.44,185.61,538.71,
325754,3,21.77,12.39,52.92,"21 Corniche st., near bridge, MDR"
325754,2,64.72,21.23,108.21,blk 28 - MDR - market
325754,3,83.45,48.34,202.01,MDR/234
325756,4,48.74,29.07,165.89,MTZ/235
325756,3,413.70,177.15,1063.95,"Industrial Zone 187, MTZ zone"
325756,5,437.64,358.46,1829.74,"Zayed 199, MTZ zone"
325756,2,319.41,121.24,517.58,MTZ/16
325756,4,30.59,22.77,99.59,
325756,4,7.53,6.61,23.51,MTZ/73
325756,3,120.01,63.77,296.26,blk 9 - MTZ - bridge
325756,3,11.64,5.58,29.34,
325756,3,161.74,81.41,403.81,
325757,5,286.97,379.26,1055.59,
325757,5,192.54,216.34,746.36,"Autostrad 34, MTZ zone"
325757,5,512.04,645.67,1914.53,
325757,4,164.92,187.39,472.29,"Geish 17, MTZ zone"
325757,4,143.49,145.83,428.13,"Industrial Zone 190, MTZ zone"
325757,3,31.05,15.52,77.63,Montaza 16 Auttostrad
325758,5,42.12,23.59,187.01,blk 6 - MTZ - gas station
325758,4,105.02,42.29,377.79,"62 Nasr st., near school, MTZ"
